Academic Year,LEA Number,LEA Name,School Number,School Name,Test Type Title,Grade Title,Subject Title,Advanced Count,Advanced Percent,Proficient Count,Proficient Percent,Basic Count,Basic Percent,Test Member Count,Create Date
2011,30,Baltimore City,0217,Belmont Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0217,Belmont Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0217,Belmont Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,All,Grade 5,Science,*,<= 5.0,15,30.6,34,69.4,49,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,All,Grade 3,Reading,5,8.2,38,62.3,18,29.5,61,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,All,Grade 4,Reading,8,12.3,43,66.2,14,21.5,65,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,All,Grade 5,Reading,13,25.5,29,56.9,9,17.6,51,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,All,Grade 3,Math,6,9.8,29,47.5,26,42.6,61,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,All,Grade 4,Math,17,26.2,37,56.9,11,16.9,65,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,All,Grade 5,Math,*,<= 5.0,25,49.0,24,47.1,51,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0219,Yorkwood Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 5,Science,*,<= 5.0,13,35.1,23,62.2,37,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 8,Science,*,<= 5.0,25,61.0,16,39.0,41,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 3,Reading,*,<= 5.0,40,76.9,11,21.2,52,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 4,Reading,13,27.1,30,62.5,5,10.4,48,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 5,Reading,15,40.5,16,43.2,6,16.2,37,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 6,Reading,15,29.4,24,47.1,12,23.5,51,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 7,Reading,12,26.7,24,53.3,9,20.0,45,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 8,Reading,18,42.9,13,31.0,11,26.2,42,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 3,Math,11,20.8,36,67.9,6,11.3,53,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 4,Math,25,52.1,20,41.7,3,6.3,48,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 5,Math,10,26.3,25,65.8,3,7.9,38,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 6,Math,14,27.5,31,60.8,6,11.8,51,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 7,Math,6,13.3,25,55.6,14,31.1,45,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,Grade 8,Math,8,18.6,19,44.2,16,37.2,43,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0220,Morrell Park Elementary/Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0221,Mount Washington Elementary,All,Grade 5,Science,7,13.2,36,67.9,10,18.9,53,20111118
2011,30,Baltimore City,0221,Mount Washington Elementary,All,Grade 3,Reading,11,20.8,33,62.3,9,17.0,53,20111118
2011,30,Baltimore City,0221,Mount Washington Elementary,All,Grade 4,Reading,30,52.6,25,43.9,*,<= 5.0,57,20111118
2011,30,Baltimore City,0221,Mount Washington Elementary,All,Grade 5,Reading,34,65.4,16,30.8,*,<= 5.0,52,20111118
2011,30,Baltimore City,0221,Mount Washington Elementary,All,Grade 3,Math,19,35.8,29,54.7,5,9.4,53,20111118
2011,30,Baltimore City,0221,Mount Washington Elementary,All,Grade 4,Math,33,57.9,22,38.6,*,<= 5.0,57,20111118
2011,30,Baltimore City,0221,Mount Washington Elementary,All,Grade 5,Math,9,17.3,40,76.9,3,5.8,52,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 5,Science,*,<= 5.0,10,21.7,36,78.3,46,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 8,Science,*,<= 5.0,17,37.8,28,62.2,45,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 3,Reading,5,7.1,44,62.9,21,30.0,70,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 4,Reading,5,11.1,29,64.4,11,24.4,45,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 5,Reading,5,10.6,34,72.3,8,17.0,47,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 6,Reading,6,13.6,19,43.2,19,43.2,44,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 7,Reading,5,11.1,24,53.3,16,35.6,45,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 8,Reading,*,<= 5.0,31,63.3,16,32.7,49,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 3,Math,7,10.0,35,50.0,28,40.0,70,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 4,Math,12,27.3,24,54.5,8,18.2,44,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 5,Math,*,<= 5.0,16,34.0,31,66.0,47,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 6,Math,*,<= 5.0,26,59.1,16,36.4,44,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 7,Math,5,11.1,22,48.9,18,40.0,45,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,All,Grade 8,Math,4,8.2,19,38.8,26,53.1,49,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0223,Pimlico Elementary,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 5,Science,*,<= 5.0,15,32.6,31,67.4,46,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 8,Science,*,<= 5.0,14,33.3,28,66.7,42,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 3,Reading,*,<= 5.0,31,68.9,12,26.7,45,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 4,Reading,3,6.1,29,59.2,17,34.7,49,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 5,Reading,5,10.9,28,60.9,13,28.3,46,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 6,Reading,5,12.8,21,53.8,13,33.3,39,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 7,Reading,7,14.0,26,52.0,17,34.0,50,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 8,Reading,7,16.7,19,45.2,16,38.1,42,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 3,Math,13,29.5,25,56.8,6,13.6,44,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 4,Math,*,<= 5.0,30,61.2,17,34.7,49,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 5,Math,*,<= 5.0,24,53.3,21,46.7,45,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 6,Math,5,13.2,23,60.5,10,26.3,38,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 7,Math,*,<= 5.0,20,40.0,28,56.0,50,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,All,Grade 8,Math,*,<= 5.0,13,31.0,28,66.7,42,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0224,Grove Park Elementary,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 5,Science,*,<= 5.0,8,25.8,23,74.2,31,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 8,Science,*,<= 5.0,11,39.3,17,60.7,28,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 3,Reading,2,5.4,24,64.9,11,29.7,37,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 4,Reading,3,8.3,26,72.2,7,19.4,36,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 5,Reading,7,23.3,12,40.0,11,36.7,30,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 6,Reading,3,10.0,18,60.0,9,30.0,30,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 7,Reading,*,<= 5.0,14,60.9,8,34.8,23,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 8,Reading,3,11.5,15,57.7,8,30.8,26,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 3,Math,5,13.5,24,64.9,8,21.6,37,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 4,Math,18,50.0,16,44.4,2,5.6,36,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 5,Math,2,6.7,18,60.0,10,33.3,30,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 6,Math,*,<= 5.0,21,70.0,8,26.7,30,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 7,Math,2,8.7,14,60.9,7,30.4,23,20111118
2011,30,Baltimore City,0225,Westport Academy,All,Grade 8,Math,*,<= 5.0,8,30.8,17,65.4,26,20111118
2011,30,Baltimore City,0225,Westport Academy,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0225,Westport Academy,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0225,Westport Academy,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 5,Science,*,<= 5.0,24,50.0,24,50.0,48,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 8,Science,*,<= 5.0,14,32.6,28,65.1,43,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 3,Reading,2,5.7,26,74.3,7,20.0,35,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 4,Reading,4,13.8,21,72.4,4,13.8,29,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 5,Reading,17,35.4,17,35.4,14,29.2,48,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 6,Reading,14,21.2,33,50.0,19,28.8,66,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 7,Reading,5,14.3,18,51.4,12,34.3,35,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 8,Reading,9,20.9,19,44.2,15,34.9,43,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 3,Math,6,17.1,18,51.4,11,31.4,35,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 4,Math,5,17.2,18,62.1,6,20.7,29,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 5,Math,6,12.5,22,45.8,20,41.7,48,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 6,Math,7,10.6,28,42.4,31,47.0,66,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 7,Math,*,<= 5.0,12,33.3,23,63.9,36,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,All,Grade 8,Math,10,23.3,9,20.9,24,55.8,43,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0226,Violetville Elementary/Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 5,Science,*,<= 5.0,9,28.1,23,71.9,32,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 8,Science,*,<= 5.0,19,45.2,22,52.4,42,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 3,Reading,5,9.1,38,69.1,12,21.8,55,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 4,Reading,12,26.1,21,45.7,13,28.3,46,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 5,Reading,8,26.7,13,43.3,9,30.0,30,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 6,Reading,9,25.0,18,50.0,9,25.0,36,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 7,Reading,5,15.2,17,51.5,11,33.3,33,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 8,Reading,6,14.0,23,53.5,14,32.6,43,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 3,Math,16,29.1,29,52.7,10,18.2,55,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 4,Math,31,67.4,13,28.3,*,<= 5.0,46,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 5,Math,4,12.5,21,65.6,7,21.9,32,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 6,Math,13,35.1,19,51.4,5,13.5,37,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 7,Math,*,<= 5.0,21,63.6,11,33.3,33,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,All,Grade 8,Math,10,23.3,11,25.6,22,51.2,43,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0228,John Ruhrah Elementary,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 5,Science,*,<= 5.0,5,14.3,30,85.7,35,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 8,Science,*,<= 5.0,14,51.9,13,48.1,27,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 3,Reading,*,<= 5.0,18,62.1,10,34.5,29,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 4,Reading,*,<= 5.0,23,52.3,19,43.2,44,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 5,Reading,7,18.9,14,37.8,16,43.2,37,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 6,Reading,4,12.9,16,51.6,11,35.5,31,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 7,Reading,4,22.2,10,55.6,4,22.2,18,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 8,Reading,6,22.2,15,55.6,6,22.2,27,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 3,Math,*,<= 5.0,15,51.7,14,48.3,29,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 4,Math,11,25.0,22,50.0,11,25.0,44,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 5,Math,*,<= 5.0,16,44.4,19,52.8,36,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 6,Math,3,9.7,12,38.7,16,51.6,31,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 7,Math,3,16.7,7,38.9,8,44.4,18,20111118
2011,30,Baltimore City,0229,Holabird Elementary,All,Grade 8,Math,3,11.1,6,22.2,18,66.7,27,20111118
2011,30,Baltimore City,0229,Holabird Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0229,Holabird Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0229,Holabird Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0229,Holabird Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0229,Holabird Elementary,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0229,Holabird Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0229,Holabird Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0229,Holabird Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0229,Holabird Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0229,Holabird Elementary,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,All,Grade 5,Science,*,<= 5.0,30,29.7,71,70.3,101,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,All,Grade 3,Reading,*,<= 5.0,70,60.9,40,34.8,115,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,All,Grade 4,Reading,*,<= 5.0,70,57.4,46,37.7,122,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,All,Grade 5,Reading,17,16.8,54,53.5,30,29.7,101,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,All,Grade 3,Math,17,14.8,64,55.7,34,29.6,115,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,All,Grade 4,Math,34,27.9,73,59.8,15,12.3,122,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,All,Grade 5,Math,7,6.9,59,58.4,35,34.7,101,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0231,Brehms Lane Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 5,Science,*,<= 5.0,23,30.7,50,66.7,75,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 8,Science,*,<= 5.0,22,64.7,12,35.3,34,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 3,Reading,*,<= 5.0,37,74.0,12,24.0,50,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 4,Reading,3,5.3,35,61.4,19,33.3,57,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 5,Reading,16,21.3,46,61.3,13,17.3,75,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 6,Reading,16,28.6,30,53.6,10,17.9,56,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 7,Reading,19,32.2,26,44.1,14,23.7,59,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 8,Reading,8,22.9,19,54.3,8,22.9,35,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 3,Math,10,20.0,35,70.0,5,10.0,50,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 4,Math,17,29.8,31,54.4,9,15.8,57,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 5,Math,5,6.7,46,61.3,24,32.0,75,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 6,Math,9,16.1,36,64.3,11,19.6,56,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 7,Math,3,5.1,24,40.7,32,54.2,59,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,All,Grade 8,Math,2,5.7,13,37.1,20,57.1,35,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0232,Thomas Jefferson Elementary,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 5,Science,45,44.1,46,45.1,11,10.8,102,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 8,Science,32,13.6,142,60.4,61,26.0,235,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 3,Reading,38,37.6,58,57.4,*,<= 5.0,101,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 4,Reading,54,54.5,44,44.4,*,<= 5.0,99,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 5,Reading,85,84.2,16,15.8,*,<= 5.0,101,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 6,Reading,140,67.0,49,23.4,20,9.6,209,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 7,Reading,142,63.7,66,29.6,15,6.7,223,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 8,Reading,143,61.4,63,27.0,27,11.6,233,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 3,Math,65,64.4,34,33.7,*,<= 5.0,101,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 4,Math,76,76.0,24,24.0,*,<= 5.0,100,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 5,Math,48,47.5,48,47.5,*,<= 5.0,101,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 6,Math,109,52.4,70,33.7,29,13.9,208,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 7,Math,71,31.8,116,52.0,36,16.1,223,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,All,Grade 8,Math,95,40.8,74,31.8,64,27.5,233,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0233,Roland Park Elementary/Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,30,Baltimore City,0234,Arlington Elementary,All,Grade 5,Science,*,<= 5.0,29,43.9,36,54.5,66,20111118
