Academic Year,LEA Number,LEA Name,School Number,School Name,Test Type Title,Grade Title,Subject Title,Advanced Count,Advanced Percent,Proficient Count,Proficient Percent,Basic Count,Basic Percent,Test Member Count,Create Date
2010,16,Prince George's,2006,Glenridge Elementary,All,Grade 5,Math,8,10.8,50,67.6,16,21.6,74,20111104
2010,16,Prince George's,2006,Glenridge Elementary,All,Grade 6,Math,10,12.2,46,56.1,26,31.7,82,20111104
2010,16,Prince George's,2006,Glenridge Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2006,Glenridge Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2006,Glenridge Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2006,Glenridge Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2006,Glenridge Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2006,Glenridge Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2006,Glenridge Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2006,Glenridge Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2007,Woodridge Elementary,All,Grade 5,Science,*,<= 5.0,21,47.7,21,47.7,44,20111104
2010,16,Prince George's,2007,Woodridge Elementary,All,Grade 3,Reading,*,<= 5.0,32,64.0,17,34.0,50,20111104
2010,16,Prince George's,2007,Woodridge Elementary,All,Grade 4,Reading,7,14.0,35,70.0,8,16.0,50,20111104
2010,16,Prince George's,2007,Woodridge Elementary,All,Grade 5,Reading,14,31.8,17,38.6,13,29.5,44,20111104
2010,16,Prince George's,2007,Woodridge Elementary,All,Grade 6,Reading,10,23.8,22,52.4,10,23.8,42,20111104
2010,16,Prince George's,2007,Woodridge Elementary,All,Grade 3,Math,5,10.0,36,72.0,9,18.0,50,20111104
2010,16,Prince George's,2007,Woodridge Elementary,All,Grade 4,Math,8,16.0,33,66.0,9,18.0,50,20111104
2010,16,Prince George's,2007,Woodridge Elementary,All,Grade 5,Math,4,9.1,36,81.8,4,9.1,44,20111104
2010,16,Prince George's,2007,Woodridge Elementary,All,Grade 6,Math,7,16.7,26,61.9,9,21.4,42,20111104
2010,16,Prince George's,2007,Woodridge Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2007,Woodridge Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2007,Woodridge Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2007,Woodridge Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2007,Woodridge Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2007,Woodridge Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2007,Woodridge Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2007,Woodridge Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2008,Ardmore Elementary,All,Grade 5,Science,4,6.1,46,69.7,16,24.2,66,20111104
2010,16,Prince George's,2008,Ardmore Elementary,All,Grade 3,Reading,6,9.5,49,77.8,8,12.7,63,20111104
2010,16,Prince George's,2008,Ardmore Elementary,All,Grade 4,Reading,9,12.9,51,72.9,10,14.3,70,20111104
2010,16,Prince George's,2008,Ardmore Elementary,All,Grade 5,Reading,34,49.3,26,37.7,9,13.0,69,20111104
2010,16,Prince George's,2008,Ardmore Elementary,All,Grade 6,Reading,45,60.0,28,37.3,*,<= 5.0,75,20111104
2010,16,Prince George's,2008,Ardmore Elementary,All,Grade 3,Math,9,14.3,44,69.8,10,15.9,63,20111104
2010,16,Prince George's,2008,Ardmore Elementary,All,Grade 4,Math,20,28.6,39,55.7,11,15.7,70,20111104
2010,16,Prince George's,2008,Ardmore Elementary,All,Grade 5,Math,9,13.0,50,72.5,10,14.5,69,20111104
2010,16,Prince George's,2008,Ardmore Elementary,All,Grade 6,Math,32,42.7,41,54.7,*,<= 5.0,75,20111104
2010,16,Prince George's,2008,Ardmore Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2008,Ardmore Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2009,Thomas Johnson Middle School,All,Grade 8,Science,*,<= 5.0,121,39.0,187,60.3,310,20111104
2010,16,Prince George's,2009,Thomas Johnson Middle School,All,Grade 7,Reading,81,25.7,148,47.0,86,27.3,315,20111104
2010,16,Prince George's,2009,Thomas Johnson Middle School,All,Grade 8,Reading,80,25.5,127,40.4,107,34.1,314,20111104
2010,16,Prince George's,2009,Thomas Johnson Middle School,All,Grade 7,Math,18,5.7,143,45.4,154,48.9,315,20111104
2010,16,Prince George's,2009,Thomas Johnson Middle School,All,Grade 8,Math,18,5.8,92,29.4,203,64.9,313,20111104
2010,16,Prince George's,2009,Thomas Johnson Middle School,Modified,Grade 7,Reading,1,5.6,4,22.2,13,72.2,18,20111104
2010,16,Prince George's,2009,Thomas Johnson Middle School,Modified,Grade 8,Reading,1,8.3,4,33.3,7,58.3,12,20111104
2010,16,Prince George's,2009,Thomas Johnson Middle School,Modified,Grade 7,Math,*,<= 5.0,4,26.7,11,73.3,15,20111104
2010,16,Prince George's,2009,Thomas Johnson Middle School,Modified,Grade 8,Math,1,10.0,1,10.0,8,80.0,10,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,All,Grade 5,Science,11,13.3,62,74.7,10,12.0,83,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,All,Grade 3,Reading,26,34.7,44,58.7,5,6.7,75,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,All,Grade 4,Reading,40,50.6,36,45.6,*,<= 5.0,79,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,All,Grade 5,Reading,57,67.9,22,26.2,5,6.0,84,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,All,Grade 6,Reading,38,50.0,36,47.4,*,<= 5.0,76,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,All,Grade 3,Math,38,50.7,34,45.3,*,<= 5.0,75,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,All,Grade 4,Math,49,62.0,24,30.4,6,7.6,79,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,All,Grade 5,Math,31,36.9,49,58.3,*,<= 5.0,84,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,All,Grade 6,Math,44,57.9,31,40.8,*,<= 5.0,76,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2010,Glenarden Woods Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2011,Charles Carroll Middle,All,Grade 8,Science,*,<= 5.0,152,36.5,263,63.2,416,20111104
2010,16,Prince George's,2011,Charles Carroll Middle,All,Grade 7,Reading,81,23.8,166,48.8,93,27.4,340,20111104
2010,16,Prince George's,2011,Charles Carroll Middle,All,Grade 8,Reading,94,23.6,180,45.2,124,31.2,398,20111104
2010,16,Prince George's,2011,Charles Carroll Middle,All,Grade 7,Math,*,<= 5.0,170,50.3,152,45.0,338,20111104
2010,16,Prince George's,2011,Charles Carroll Middle,All,Grade 8,Math,32,8.0,139,34.9,227,57.0,398,20111104
2010,16,Prince George's,2011,Charles Carroll Middle,Modified,Grade 7,Reading,2,7.1,9,32.1,17,60.7,28,20111104
2010,16,Prince George's,2011,Charles Carroll Middle,Modified,Grade 8,Reading,2,7.4,12,44.4,13,48.1,27,20111104
2010,16,Prince George's,2011,Charles Carroll Middle,Modified,Grade 7,Math,4,14.3,12,42.9,12,42.9,28,20111104
2010,16,Prince George's,2011,Charles Carroll Middle,Modified,Grade 8,Math,*,<= 5.0,3,9.7,27,87.1,31,20111104
2010,16,Prince George's,2012,Margaret Brent Regional Center,All,Grade 7,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2012,Margaret Brent Regional Center,All,Grade 7,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,All,Grade 5,Science,5,7.4,39,57.4,24,35.3,68,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,All,Grade 3,Reading,10,11.9,55,65.5,19,22.6,84,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,All,Grade 4,Reading,8,8.9,62,68.9,20,22.2,90,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,All,Grade 5,Reading,28,42.4,34,51.5,4,6.1,66,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,All,Grade 6,Reading,16,19.0,43,51.2,25,29.8,84,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,All,Grade 3,Math,7,8.3,55,65.5,22,26.2,84,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,All,Grade 4,Math,23,25.6,47,52.2,20,22.2,90,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,All,Grade 5,Math,13,19.7,41,62.1,12,18.2,66,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,All,Grade 6,Math,12,14.3,44,52.4,28,33.3,84,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2013,James Mchenry Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2014,Lamont Elementary,All,Grade 5,Science,*,<= 5.0,28,39.4,42,59.2,71,20111104
2010,16,Prince George's,2014,Lamont Elementary,All,Grade 3,Reading,5,6.9,50,69.4,17,23.6,72,20111104
2010,16,Prince George's,2014,Lamont Elementary,All,Grade 4,Reading,*,<= 5.0,43,61.4,24,34.3,70,20111104
2010,16,Prince George's,2014,Lamont Elementary,All,Grade 5,Reading,18,26.5,33,48.5,17,25.0,68,20111104
2010,16,Prince George's,2014,Lamont Elementary,All,Grade 6,Reading,14,24.1,33,56.9,11,19.0,58,20111104
2010,16,Prince George's,2014,Lamont Elementary,All,Grade 3,Math,13,18.1,42,58.3,17,23.6,72,20111104
2010,16,Prince George's,2014,Lamont Elementary,All,Grade 4,Math,20,28.6,27,38.6,23,32.9,70,20111104
2010,16,Prince George's,2014,Lamont Elementary,All,Grade 5,Math,7,10.3,37,54.4,24,35.3,68,20111104
2010,16,Prince George's,2014,Lamont Elementary,All,Grade 6,Math,8,13.8,43,74.1,7,12.1,58,20111104
2010,16,Prince George's,2014,Lamont Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2014,Lamont Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2014,Lamont Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2014,Lamont Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,All,Grade 5,Science,3,8.8,25,73.5,6,17.6,34,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,All,Grade 3,Reading,10,37.0,13,48.1,4,14.8,27,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,All,Grade 4,Reading,5,16.7,22,73.3,3,10.0,30,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,All,Grade 5,Reading,17,51.5,14,42.4,2,6.1,33,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,All,Grade 6,Reading,27,52.9,21,41.2,3,5.9,51,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,All,Grade 3,Math,10,37.0,15,55.6,2,7.4,27,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,All,Grade 4,Math,14,46.7,13,43.3,3,10.0,30,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,All,Grade 5,Math,5,15.2,24,72.7,4,12.1,33,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,All,Grade 6,Math,16,31.4,26,51.0,9,17.6,51,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2016,Robert Frost Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2022,Turning Point Academy,All,Grade 5,Science,*,<= 5.0,14,40.0,21,60.0,35,20111104
2010,16,Prince George's,2022,Turning Point Academy,All,Grade 3,Reading,8,13.3,37,61.7,15,25.0,60,20111104
2010,16,Prince George's,2022,Turning Point Academy,All,Grade 4,Reading,4,9.8,27,65.9,10,24.4,41,20111104
2010,16,Prince George's,2022,Turning Point Academy,All,Grade 5,Reading,11,31.4,15,42.9,9,25.7,35,20111104
2010,16,Prince George's,2022,Turning Point Academy,All,Grade 6,Reading,6,14.3,29,69.0,7,16.7,42,20111104
2010,16,Prince George's,2022,Turning Point Academy,All,Grade 3,Math,11,18.3,34,56.7,15,25.0,60,20111104
2010,16,Prince George's,2022,Turning Point Academy,All,Grade 4,Math,9,22.0,23,56.1,9,22.0,41,20111104
2010,16,Prince George's,2022,Turning Point Academy,All,Grade 5,Math,2,5.7,18,51.4,15,42.9,35,20111104
2010,16,Prince George's,2022,Turning Point Academy,All,Grade 6,Math,5,11.9,22,52.4,15,35.7,42,20111104
2010,16,Prince George's,2106,Greenbelt Elementary,All,Grade 5,Science,8,11.8,32,47.1,28,41.2,68,20111104
2010,16,Prince George's,2106,Greenbelt Elementary,All,Grade 3,Reading,10,14.7,47,69.1,11,16.2,68,20111104
2010,16,Prince George's,2106,Greenbelt Elementary,All,Grade 4,Reading,21,31.8,38,57.6,7,10.6,66,20111104
2010,16,Prince George's,2106,Greenbelt Elementary,All,Grade 5,Reading,36,52.9,24,35.3,8,11.8,68,20111104
2010,16,Prince George's,2106,Greenbelt Elementary,All,Grade 6,Reading,46,51.1,37,41.1,7,7.8,90,20111104
2010,16,Prince George's,2106,Greenbelt Elementary,All,Grade 3,Math,13,19.1,36,52.9,19,27.9,68,20111104
2010,16,Prince George's,2106,Greenbelt Elementary,All,Grade 4,Math,34,51.5,27,40.9,5,7.6,66,20111104
2010,16,Prince George's,2106,Greenbelt Elementary,All,Grade 5,Math,12,17.9,39,58.2,16,23.9,67,20111104
2010,16,Prince George's,2106,Greenbelt Elementary,All,Grade 6,Math,20,22.2,52,57.8,18,20.0,90,20111104
2010,16,Prince George's,2107,Hollywood Elementary,All,Grade 5,Science,5,10.6,22,46.8,20,42.6,47,20111104
2010,16,Prince George's,2107,Hollywood Elementary,All,Grade 3,Reading,6,10.9,39,70.9,10,18.2,55,20111104
2010,16,Prince George's,2107,Hollywood Elementary,All,Grade 4,Reading,7,16.7,31,73.8,4,9.5,42,20111104
2010,16,Prince George's,2107,Hollywood Elementary,All,Grade 5,Reading,15,34.1,19,43.2,10,22.7,44,20111104
2010,16,Prince George's,2107,Hollywood Elementary,All,Grade 6,Reading,29,54.7,16,30.2,8,15.1,53,20111104
2010,16,Prince George's,2107,Hollywood Elementary,All,Grade 3,Math,12,21.8,34,61.8,9,16.4,55,20111104
2010,16,Prince George's,2107,Hollywood Elementary,All,Grade 4,Math,18,42.9,20,47.6,4,9.5,42,20111104
2010,16,Prince George's,2107,Hollywood Elementary,All,Grade 5,Math,11,25.0,23,52.3,10,22.7,44,20111104
2010,16,Prince George's,2107,Hollywood Elementary,All,Grade 6,Math,22,41.5,27,50.9,4,7.5,53,20111104
2010,16,Prince George's,2107,Hollywood Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2107,Hollywood Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2107,Hollywood Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2107,Hollywood Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2107,Hollywood Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2107,Hollywood Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2107,Hollywood Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2107,Hollywood Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2108,Buck Lodge Middle,All,Grade 8,Science,*,<= 5.0,114,37.0,191,62.0,308,20111104
2010,16,Prince George's,2108,Buck Lodge Middle,All,Grade 7,Reading,71,28.5,107,43.0,71,28.5,249,20111104
2010,16,Prince George's,2108,Buck Lodge Middle,All,Grade 8,Reading,77,25.9,112,37.7,108,36.4,297,20111104
2010,16,Prince George's,2108,Buck Lodge Middle,All,Grade 7,Math,22,8.8,137,54.8,91,36.4,250,20111104
2010,16,Prince George's,2108,Buck Lodge Middle,All,Grade 8,Math,45,15.2,108,36.4,144,48.5,297,20111104
2010,16,Prince George's,2108,Buck Lodge Middle,Modified,Grade 7,Reading,*,<= 5.0,6,30.0,14,70.0,20,20111104
2010,16,Prince George's,2108,Buck Lodge Middle,Modified,Grade 8,Reading,*,<= 5.0,7,25.9,19,70.4,27,20111104
2010,16,Prince George's,2108,Buck Lodge Middle,Modified,Grade 7,Math,*,<= 5.0,7,35.0,13,65.0,20,20111104
2010,16,Prince George's,2108,Buck Lodge Middle,Modified,Grade 8,Math,2,8.0,2,8.0,21,84.0,25,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,All,Grade 5,Science,*,<= 5.0,44,64.7,21,30.9,68,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,All,Grade 3,Reading,13,20.6,37,58.7,13,20.6,63,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,All,Grade 4,Reading,14,21.2,42,63.6,10,15.2,66,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,All,Grade 5,Reading,25,37.3,37,55.2,5,7.5,67,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,All,Grade 6,Reading,25,35.2,38,53.5,8,11.3,71,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,All,Grade 3,Math,19,30.2,35,55.6,9,14.3,63,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,All,Grade 4,Math,33,50.0,25,37.9,8,12.1,66,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,All,Grade 5,Math,9,13.4,38,56.7,20,29.9,67,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,All,Grade 6,Math,24,33.8,33,46.5,14,19.7,71,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2109,Berwyn Heights Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,All,Grade 5,Science,*,<= 5.0,37,38.1,58,59.8,97,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,All,Grade 3,Reading,7,5.9,71,60.2,40,33.9,118,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,All,Grade 4,Reading,14,11.9,69,58.5,35,29.7,118,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,All,Grade 5,Reading,15,16.1,52,55.9,26,28.0,93,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,All,Grade 3,Math,11,9.3,58,49.2,49,41.5,118,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,All,Grade 4,Math,31,26.3,64,54.2,23,19.5,118,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,All,Grade 5,Math,*,<= 5.0,50,53.8,43,46.2,93,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,Modified,Grade 3,Reading,3,23.1,3,23.1,7,53.8,13,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,Modified,Grade 4,Reading,7,36.8,6,31.6,6,31.6,19,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,Modified,Grade 5,Reading,1,5.9,4,23.5,12,70.6,17,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,Modified,Grade 3,Math,1,7.7,5,38.5,7,53.8,13,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,Modified,Grade 4,Math,5,26.3,9,47.4,5,26.3,19,20111104
2010,16,Prince George's,2113,Springhill Lake Elementary,Modified,Grade 5,Math,*,<= 5.0,3,17.6,14,82.4,17,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,All,Grade 5,Science,*,<= 5.0,30,57.7,20,38.5,52,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,All,Grade 3,Reading,6,11.3,40,75.5,7,13.2,53,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,All,Grade 4,Reading,12,21.4,34,60.7,10,17.9,56,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,All,Grade 5,Reading,16,33.3,24,50.0,8,16.7,48,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,All,Grade 6,Reading,24,38.7,33,53.2,5,8.1,62,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,All,Grade 3,Math,12,23.1,33,63.5,7,13.5,52,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,All,Grade 4,Math,24,43.6,28,50.9,3,5.5,55,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,All,Grade 5,Math,10,20.8,28,58.3,10,20.8,48,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,All,Grade 6,Math,15,23.8,37,58.7,11,17.5,63,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2121,Cherokee Lane Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2122,Magnolia Elementary,All,Grade 5,Science,*,<= 5.0,29,50.9,28,49.1,57,20111104
2010,16,Prince George's,2122,Magnolia Elementary,All,Grade 3,Reading,5,9.4,37,69.8,11,20.8,53,20111104
2010,16,Prince George's,2122,Magnolia Elementary,All,Grade 4,Reading,12,21.8,36,65.5,7,12.7,55,20111104
2010,16,Prince George's,2122,Magnolia Elementary,All,Grade 5,Reading,20,36.4,23,41.8,12,21.8,55,20111104
2010,16,Prince George's,2122,Magnolia Elementary,All,Grade 6,Reading,20,27.8,41,56.9,11,15.3,72,20111104
2010,16,Prince George's,2122,Magnolia Elementary,All,Grade 3,Math,3,5.8,38,73.1,11,21.2,52,20111104
2010,16,Prince George's,2122,Magnolia Elementary,All,Grade 4,Math,29,52.7,21,38.2,5,9.1,55,20111104
2010,16,Prince George's,2122,Magnolia Elementary,All,Grade 5,Math,6,10.9,34,61.8,15,27.3,55,20111104
2010,16,Prince George's,2122,Magnolia Elementary,All,Grade 6,Math,18,25.0,36,50.0,18,25.0,72,20111104
2010,16,Prince George's,2122,Magnolia Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2122,Magnolia Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2122,Magnolia Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2122,Magnolia Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,All,Grade 5,Science,4,11.8,23,67.6,7,20.6,34,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,All,Grade 3,Reading,5,18.5,12,44.4,10,37.0,27,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,All,Grade 4,Reading,7,15.6,34,75.6,4,8.9,45,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,All,Grade 5,Reading,14,42.4,15,45.5,4,12.1,33,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,All,Grade 6,Reading,22,50.0,19,43.2,3,6.8,44,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,All,Grade 3,Math,4,14.8,13,48.1,10,37.0,27,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,All,Grade 4,Math,14,31.1,25,55.6,6,13.3,45,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,All,Grade 5,Math,3,9.1,24,72.7,6,18.2,33,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,All,Grade 6,Math,20,45.5,20,45.5,4,9.1,44,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2123,Paint Branch Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,2141,Greenbelt Middle School,All,Grade 8,Science,*,<= 5.0,118,38.1,185,59.7,310,20111104
2010,16,Prince George's,2141,Greenbelt Middle School,All,Grade 6,Reading,25,30.1,41,49.4,17,20.5,83,20111104
