Academic Year,LEA Number,LEA Name,School Number,School Name,Assessment,Tested Count,Level 1: Did not yet meet expectations - Count,Level 1: Did not yet meet expectations - Percent,Level 2: Partially met expectations - Count,Level 2: Partially met expectations - Percent,Level 3: Approached expectations - Count,Level 3: Approached expectations - Percent,Level 4: Met expectations - Count,Level 4: Met expectations - Percent,Level 5: Exceeded expectations - Count,Level 5: Exceeded expectations - Percent,Create Date
2015,16,Prince George's,1718,Nicholas Orem Middle,Mathematics Grade 8,274,113,41.2,95,34.7,53,19.3,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1719,Langley Park/McCormick Elementary,English/Language Arts Grade 3,96,22,22.9,31,32.3,31,32.3,12,12.5,*,<= 5.0,20160108
2015,16,Prince George's,1719,Langley Park/McCormick Elementary,English/Language Arts Grade 4,70,16,22.9,19,27.1,26,37.1,9,12.9,*,<= 5.0,20160108
2015,16,Prince George's,1719,Langley Park/McCormick Elementary,English/Language Arts Grade 5,62,14,22.6,26,41.9,16,25.8,6,9.7,*,<= 5.0,20160108
2015,16,Prince George's,1719,Langley Park/McCormick Elementary,English/Language Arts Grade 6,50,6,12,10,20,17,34,17,34,*,<= 5.0,20160108
2015,16,Prince George's,1719,Langley Park/McCormick Elementary,Mathematics Grade 3,102,12,11.8,28,27.5,34,33.3,27,26.5,*,<= 5.0,20160108
2015,16,Prince George's,1719,Langley Park/McCormick Elementary,Mathematics Grade 4,76,8,10.5,29,38.2,23,30.3,16,21.1,*,<= 5.0,20160108
2015,16,Prince George's,1719,Langley Park/McCormick Elementary,Mathematics Grade 5,68,16,23.5,31,45.6,13,19.1,8,11.8,*,<= 5.0,20160108
2015,16,Prince George's,1719,Langley Park/McCormick Elementary,Mathematics Grade 6,61,16,26.2,14,23,21,34.4,10,16.4,*,<= 5.0,20160108
2015,16,Prince George's,1725,Cool Spring Elementary,English/Language Arts Grade 3,77,39,50.6,15,19.5,18,23.4,5,6.5,*,<= 5.0,20160108
2015,16,Prince George's,1725,Cool Spring Elementary,English/Language Arts Grade 4,83,28,33.7,26,31.3,23,27.7,6,7.2,*,<= 5.0,20160108
2015,16,Prince George's,1725,Cool Spring Elementary,English/Language Arts Grade 5,59,11,18.6,20,33.9,17,28.8,11,18.6,*,<= 5.0,20160108
2015,16,Prince George's,1725,Cool Spring Elementary,English/Language Arts Grade 6,55,8,14.5,17,30.9,20,36.4,9,16.4,*,<= 5.0,20160108
2015,16,Prince George's,1725,Cool Spring Elementary,Mathematics Grade 3,80,27,33.8,21,26.3,21,26.3,11,13.8,*,<= 5.0,20160108
2015,16,Prince George's,1725,Cool Spring Elementary,Mathematics Grade 4,86,20,23.3,43,50,14,16.3,9,10.5,*,<= 5.0,20160108
2015,16,Prince George's,1725,Cool Spring Elementary,Mathematics Grade 5,66,14,21.2,30,45.5,12,18.2,10,15.2,*,<= 5.0,20160108
2015,16,Prince George's,1725,Cool Spring Elementary,Mathematics Grade 6,59,12,20.3,26,44.1,12,20.3,9,15.3,*,<= 5.0,20160108
2015,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",English/Language Arts Grade 3,144,70,48.6,42,29.2,18,12.5,14,9.7,*,<= 5.0,20160108
2015,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",English/Language Arts Grade 4,104,23,22.1,33,31.7,27,26,20,19.2,*,<= 5.0,20160108
2015,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",English/Language Arts Grade 5,93,23,24.7,34,36.6,29,31.2,7,7.5,*,<= 5.0,20160108
2015,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",Mathematics Grade 3,149,43,28.9,57,38.3,39,26.2,9,6,*,<= 5.0,20160108
2015,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",Mathematics Grade 4,108,26,24.1,36,33.3,24,22.2,22,20.4,*,<= 5.0,20160108
2015,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",Mathematics Grade 5,96,17,17.7,54,56.3,18,18.8,7,7.3,*,<= 5.0,20160108
2015,16,Prince George's,1731,Rosa L. Parks Elementary,English/Language Arts Grade 3,82,34,41.5,23,28,11,13.4,14,17.1,*,<= 5.0,20160108
2015,16,Prince George's,1731,Rosa L. Parks Elementary,English/Language Arts Grade 4,84,25,29.8,25,29.8,18,21.4,15,17.9,*,<= 5.0,20160108
2015,16,Prince George's,1731,Rosa L. Parks Elementary,English/Language Arts Grade 5,74,17,23,20,27,23,31.1,14,18.9,*,<= 5.0,20160108
2015,16,Prince George's,1731,Rosa L. Parks Elementary,English/Language Arts Grade 6,86,18,20.9,25,29.1,24,27.9,19,22.1,*,<= 5.0,20160108
2015,16,Prince George's,1731,Rosa L. Parks Elementary,Mathematics Grade 3,87,19,21.8,21,24.1,21,24.1,25,28.7,*,<= 5.0,20160108
2015,16,Prince George's,1731,Rosa L. Parks Elementary,Mathematics Grade 4,87,17,19.5,36,41.4,25,28.7,9,10.3,*,<= 5.0,20160108
2015,16,Prince George's,1731,Rosa L. Parks Elementary,Mathematics Grade 5,77,13,16.9,28,36.4,22,28.6,13,16.9,*,<= 5.0,20160108
2015,16,Prince George's,1731,Rosa L. Parks Elementary,Mathematics Grade 6,98,33,33.7,27,27.6,22,22.4,15,15.3,*,<= 5.0,20160108
2015,16,Prince George's,1802,Seat Pleasant Elementary,English/Language Arts Grade 3,45,24,53.3,11,24.4,7,15.6,3,6.7,*,<= 5.0,20160108
2015,16,Prince George's,1802,Seat Pleasant Elementary,English/Language Arts Grade 4,39,16,41,12,30.8,7,17.9,4,10.3,*,<= 5.0,20160108
2015,16,Prince George's,1802,Seat Pleasant Elementary,English/Language Arts Grade 5,40,12,30,15,37.5,9,22.5,4,10,*,<= 5.0,20160108
2015,16,Prince George's,1802,Seat Pleasant Elementary,English/Language Arts Grade 6,42,13,31,12,28.6,11,26.2,5,11.9,*,<= 5.0,20160108
2015,16,Prince George's,1802,Seat Pleasant Elementary,Mathematics Grade 3,46,14,30.4,16,34.8,9,19.6,6,13,*,<= 5.0,20160108
2015,16,Prince George's,1802,Seat Pleasant Elementary,Mathematics Grade 4,39,14,35.9,18,46.2,4,10.3,3,7.7,*,<= 5.0,20160108
2015,16,Prince George's,1802,Seat Pleasant Elementary,Mathematics Grade 5,41,25,61,11,26.8,3,7.3,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1802,Seat Pleasant Elementary,Mathematics Grade 6,42,14,33.3,21,50,6,14.3,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1806,Fairmont Heights High,Algebra 1,174,57,32.8,68,39.1,38,21.8,11,6.3,*,<= 5.0,20160108
2015,16,Prince George's,1806,Fairmont Heights High,Algebra 2,157,112,71.3,39,24.8,*,<= 5.0,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1806,Fairmont Heights High,English/Language Arts Grade 10,201,83,41.3,51,25.4,31,15.4,34,16.9,*,<= 5.0,20160108
2015,16,Prince George's,1808,Doswell E. Brooks Elementary,English/Language Arts Grade 3,33,7,21.2,10,30.3,8,24.2,8,24.2,*,<= 5.0,20160108
2015,16,Prince George's,1808,Doswell E. Brooks Elementary,English/Language Arts Grade 4,33,2,6.1,13,39.4,10,30.3,8,24.2,*,<= 5.0,20160108
2015,16,Prince George's,1808,Doswell E. Brooks Elementary,English/Language Arts Grade 5,30,4,13.3,9,30,15,50,2,6.7,*,<= 5.0,20160108
2015,16,Prince George's,1808,Doswell E. Brooks Elementary,English/Language Arts Grade 6,28,*,<= 5.0,8,28.6,14,50,6,21.4,*,<= 5.0,20160108
2015,16,Prince George's,1808,Doswell E. Brooks Elementary,Mathematics Grade 3,33,4,12.1,9,27.3,8,24.2,10,30.3,2,6.1,20160108
2015,16,Prince George's,1808,Doswell E. Brooks Elementary,Mathematics Grade 4,33,7,21.2,13,39.4,11,33.3,2,6.1,*,<= 5.0,20160108
2015,16,Prince George's,1808,Doswell E. Brooks Elementary,Mathematics Grade 5,31,10,32.3,10,32.3,9,29,2,6.5,*,<= 5.0,20160108
2015,16,Prince George's,1808,Doswell E. Brooks Elementary,Mathematics Grade 6,28,*,<= 5.0,13,46.4,13,46.4,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1810,Central High,Algebra 1,183,59,32.2,94,51.4,25,13.7,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1810,Central High,Algebra 2,137,88,64.2,35,25.5,13,9.5,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1810,Central High,English/Language Arts Grade 10,173,65,37.6,47,27.2,33,19.1,25,14.5,*,<= 5.0,20160108
2015,16,Prince George's,1811,Carmody Hills Elementary,English/Language Arts Grade 3,67,36,53.7,14,20.9,13,19.4,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1811,Carmody Hills Elementary,English/Language Arts Grade 4,60,12,20,25,41.7,16,26.7,7,11.7,*,<= 5.0,20160108
2015,16,Prince George's,1811,Carmody Hills Elementary,English/Language Arts Grade 5,52,11,21.2,27,51.9,9,17.3,5,9.6,*,<= 5.0,20160108
2015,16,Prince George's,1811,Carmody Hills Elementary,English/Language Arts Grade 6,47,7,14.9,20,42.6,15,31.9,5,10.6,*,<= 5.0,20160108
2015,16,Prince George's,1811,Carmody Hills Elementary,Mathematics Grade 3,67,38,56.7,14,20.9,11,16.4,4,6,*,<= 5.0,20160108
2015,16,Prince George's,1811,Carmody Hills Elementary,Mathematics Grade 4,59,18,30.5,14,23.7,23,39,4,6.8,*,<= 5.0,20160108
2015,16,Prince George's,1811,Carmody Hills Elementary,Mathematics Grade 5,52,12,23.1,28,53.8,11,21.2,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1811,Carmody Hills Elementary,Mathematics Grade 6,47,3,6.4,31,66,12,25.5,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1812,Capitol Heights Elementary,English/Language Arts Grade 3,46,8,17.4,9,19.6,8,17.4,21,45.7,*,<= 5.0,20160108
2015,16,Prince George's,1812,Capitol Heights Elementary,English/Language Arts Grade 4,47,3,6.4,13,27.7,16,34,13,27.7,*,<= 5.0,20160108
2015,16,Prince George's,1812,Capitol Heights Elementary,English/Language Arts Grade 5,41,*,<= 5.0,7,17.1,18,43.9,14,34.1,*,<= 5.0,20160108
2015,16,Prince George's,1812,Capitol Heights Elementary,Mathematics Grade 3,46,*,<= 5.0,7,15.2,13,28.3,20,43.5,4,8.7,20160108
2015,16,Prince George's,1812,Capitol Heights Elementary,Mathematics Grade 4,47,7,14.9,14,29.8,11,23.4,15,31.9,*,<= 5.0,20160108
2015,16,Prince George's,1812,Capitol Heights Elementary,Mathematics Grade 5,41,4,9.8,10,24.4,15,36.6,12,29.3,*,<= 5.0,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,Algebra 1,26,*,<= 5.0,3,11.5,11,42.3,12,46.2,*,<= 5.0,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,English/Language Arts Grade 3,75,24,32,19,25.3,13,17.3,19,25.3,*,<= 5.0,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,English/Language Arts Grade 4,74,12,16.2,32,43.2,21,28.4,9,12.2,*,<= 5.0,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,English/Language Arts Grade 5,74,7,9.5,27,36.5,22,29.7,18,24.3,*,<= 5.0,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,English/Language Arts Grade 6,91,10,11,23,25.3,27,29.7,28,30.8,*,<= 5.0,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,English/Language Arts Grade 7,101,14,13.9,13,12.9,33,32.7,33,32.7,8,7.9,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,English/Language Arts Grade 8,93,*,<= 5.0,12,12.9,26,28,46,49.5,5,5.4,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,Mathematics Grade 3,75,18,24,25,33.3,17,22.7,15,20,*,<= 5.0,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,Mathematics Grade 4,75,10,13.3,39,52,20,26.7,6,8,*,<= 5.0,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,Mathematics Grade 5,74,19,25.7,36,48.6,11,14.9,8,10.8,*,<= 5.0,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,Mathematics Grade 6,90,7,7.8,36,40,32,35.6,15,16.7,*,<= 5.0,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,Mathematics Grade 7,73,9,12.3,31,42.5,28,38.4,5,6.8,*,<= 5.0,20160108
2015,16,Prince George's,1814,Thomas G. Pullen School,Mathematics Grade 8,95,8,8.4,30,31.6,36,37.9,21,22.1,*,<= 5.0,20160108
2015,16,Prince George's,1816,John H. Bayne Elementary,English/Language Arts Grade 3,48,15,31.3,17,35.4,10,20.8,6,12.5,*,<= 5.0,20160108
2015,16,Prince George's,1816,John H. Bayne Elementary,English/Language Arts Grade 4,51,8,15.7,19,37.3,19,37.3,5,9.8,*,<= 5.0,20160108
2015,16,Prince George's,1816,John H. Bayne Elementary,English/Language Arts Grade 5,65,14,21.5,15,23.1,26,40,10,15.4,*,<= 5.0,20160108
2015,16,Prince George's,1816,John H. Bayne Elementary,Mathematics Grade 3,48,15,31.3,14,29.2,12,25,7,14.6,*,<= 5.0,20160108
2015,16,Prince George's,1816,John H. Bayne Elementary,Mathematics Grade 4,51,11,21.6,22,43.1,16,31.4,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1816,John H. Bayne Elementary,Mathematics Grade 5,65,23,35.4,22,33.8,15,23.1,5,7.7,*,<= 5.0,20160108
2015,16,Prince George's,1819,Walker Mill Middle,Algebra 1,39,*,<= 5.0,6,15.4,19,48.7,14,35.9,*,<= 5.0,20160108
2015,16,Prince George's,1819,Walker Mill Middle,English/Language Arts Grade 6,145,11,7.6,24,16.6,45,31,55,37.9,10,6.9,20160108
2015,16,Prince George's,1819,Walker Mill Middle,English/Language Arts Grade 7,279,66,23.7,43,15.4,72,25.8,80,28.7,18,6.5,20160108
2015,16,Prince George's,1819,Walker Mill Middle,English/Language Arts Grade 8,296,63,21.3,77,26,63,21.3,78,26.4,15,5.1,20160108
2015,16,Prince George's,1819,Walker Mill Middle,Mathematics Grade 6,145,17,11.7,45,31,54,37.2,27,18.6,*,<= 5.0,20160108
2015,16,Prince George's,1819,Walker Mill Middle,Mathematics Grade 7,271,42,15.5,98,36.2,72,26.6,57,21,*,<= 5.0,20160108
2015,16,Prince George's,1819,Walker Mill Middle,Mathematics Grade 8,258,111,43,69,26.7,41,15.9,36,14,*,<= 5.0,20160108
2015,16,Prince George's,1828,Robert R. Gray Elementary,English/Language Arts Grade 3,42,12,28.6,13,31,11,26.2,6,14.3,*,<= 5.0,20160108
2015,16,Prince George's,1828,Robert R. Gray Elementary,English/Language Arts Grade 4,57,10,17.5,20,35.1,22,38.6,5,8.8,*,<= 5.0,20160108
2015,16,Prince George's,1828,Robert R. Gray Elementary,English/Language Arts Grade 5,37,6,16.2,12,32.4,16,43.2,3,8.1,*,<= 5.0,20160108
2015,16,Prince George's,1828,Robert R. Gray Elementary,English/Language Arts Grade 6,55,10,18.2,15,27.3,21,38.2,9,16.4,*,<= 5.0,20160108
2015,16,Prince George's,1828,Robert R. Gray Elementary,Mathematics Grade 3,43,13,30.2,10,23.3,15,34.9,5,11.6,*,<= 5.0,20160108
2015,16,Prince George's,1828,Robert R. Gray Elementary,Mathematics Grade 4,58,15,25.9,32,55.2,11,19,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1828,Robert R. Gray Elementary,Mathematics Grade 5,37,9,24.3,21,56.8,6,16.2,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1828,Robert R. Gray Elementary,Mathematics Grade 6,55,13,23.6,34,61.8,6,10.9,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1830,William W. Hall Academy,English/Language Arts Grade 3,61,32,52.5,17,27.9,8,13.1,4,6.6,*,<= 5.0,20160108
2015,16,Prince George's,1830,William W. Hall Academy,English/Language Arts Grade 4,56,20,35.7,21,37.5,10,17.9,5,8.9,*,<= 5.0,20160108
2015,16,Prince George's,1830,William W. Hall Academy,English/Language Arts Grade 5,43,9,20.9,20,46.5,9,20.9,5,11.6,*,<= 5.0,20160108
2015,16,Prince George's,1830,William W. Hall Academy,English/Language Arts Grade 6,47,12,25.5,15,31.9,13,27.7,5,10.6,*,<= 5.0,20160108
2015,16,Prince George's,1830,William W. Hall Academy,English/Language Arts Grade 7,62,36,58.1,16,25.8,4,6.5,4,6.5,*,<= 5.0,20160108
2015,16,Prince George's,1830,William W. Hall Academy,English/Language Arts Grade 8,58,24,41.4,19,32.8,10,17.2,4,6.9,*,<= 5.0,20160108
2015,16,Prince George's,1830,William W. Hall Academy,Mathematics Grade 3,60,32,53.3,19,31.7,9,15,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1830,William W. Hall Academy,Mathematics Grade 4,56,22,39.3,18,32.1,14,25,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1830,William W. Hall Academy,Mathematics Grade 5,43,12,27.9,20,46.5,8,18.6,3,7,*,<= 5.0,20160108
2015,16,Prince George's,1830,William W. Hall Academy,Mathematics Grade 6,46,17,37,16,34.8,9,19.6,4,8.7,*,<= 5.0,20160108
2015,16,Prince George's,1830,William W. Hall Academy,Mathematics Grade 7,62,27,43.5,24,38.7,8,12.9,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1830,William W. Hall Academy,Mathematics Grade 8,58,29,50,19,32.8,7,12.1,3,5.2,*,<= 5.0,20160108
2015,16,Prince George's,1901,Riverdale Elementary,English/Language Arts Grade 3,112,30,26.8,37,33,35,31.3,10,8.9,*,<= 5.0,20160108
2015,16,Prince George's,1901,Riverdale Elementary,English/Language Arts Grade 4,108,36,33.3,32,29.6,23,21.3,16,14.8,*,<= 5.0,20160108
2015,16,Prince George's,1901,Riverdale Elementary,English/Language Arts Grade 5,112,21,18.8,36,32.1,36,32.1,19,17,*,<= 5.0,20160108
2015,16,Prince George's,1901,Riverdale Elementary,Mathematics Grade 3,113,21,18.6,39,34.5,35,31,18,15.9,*,<= 5.0,20160108
2015,16,Prince George's,1901,Riverdale Elementary,Mathematics Grade 4,111,39,35.1,38,34.2,26,23.4,8,7.2,*,<= 5.0,20160108
2015,16,Prince George's,1901,Riverdale Elementary,Mathematics Grade 5,114,30,26.3,45,39.5,30,26.3,9,7.9,*,<= 5.0,20160108
2015,16,Prince George's,1902,University Park Elementary,English/Language Arts Grade 3,75,10,13.3,20,26.7,18,24,25,33.3,*,<= 5.0,20160108
2015,16,Prince George's,1902,University Park Elementary,English/Language Arts Grade 4,65,5,7.7,21,32.3,17,26.2,18,27.7,4,6.2,20160108
2015,16,Prince George's,1902,University Park Elementary,English/Language Arts Grade 5,65,8,12.3,13,20,17,26.2,23,35.4,4,6.2,20160108
2015,16,Prince George's,1902,University Park Elementary,English/Language Arts Grade 6,55,*,<= 5.0,15,27.3,14,25.5,19,34.5,5,9.1,20160108
2015,16,Prince George's,1902,University Park Elementary,Mathematics Grade 3,77,7,9.1,31,40.3,19,24.7,18,23.4,*,<= 5.0,20160108
2015,16,Prince George's,1902,University Park Elementary,Mathematics Grade 4,66,7,10.6,23,34.8,21,31.8,15,22.7,*,<= 5.0,20160108
2015,16,Prince George's,1902,University Park Elementary,Mathematics Grade 5,65,6,9.2,20,30.8,17,26.2,20,30.8,*,<= 5.0,20160108
2015,16,Prince George's,1902,University Park Elementary,Mathematics Grade 6,59,12,20.3,19,32.2,16,27.1,9,15.3,3,5.1,20160108
2015,16,Prince George's,1907,Beacon Heights Elementary,English/Language Arts Grade 3,68,18,26.5,23,33.8,18,26.5,8,11.8,*,<= 5.0,20160108
2015,16,Prince George's,1907,Beacon Heights Elementary,English/Language Arts Grade 4,56,4,7.1,19,33.9,19,33.9,13,23.2,*,<= 5.0,20160108
2015,16,Prince George's,1907,Beacon Heights Elementary,English/Language Arts Grade 5,55,10,18.2,16,29.1,22,40,6,10.9,*,<= 5.0,20160108
2015,16,Prince George's,1907,Beacon Heights Elementary,English/Language Arts Grade 6,60,6,10,20,33.3,18,30,16,26.7,*,<= 5.0,20160108
2015,16,Prince George's,1907,Beacon Heights Elementary,Mathematics Grade 3,70,14,20,25,35.7,20,28.6,11,15.7,*,<= 5.0,20160108
2015,16,Prince George's,1907,Beacon Heights Elementary,Mathematics Grade 4,58,8,13.8,22,37.9,22,37.9,6,10.3,*,<= 5.0,20160108
2015,16,Prince George's,1907,Beacon Heights Elementary,Mathematics Grade 5,57,7,12.3,29,50.9,18,31.6,3,5.3,*,<= 5.0,20160108
2015,16,Prince George's,1907,Beacon Heights Elementary,Mathematics Grade 6,63,7,11.1,27,42.9,20,31.7,9,14.3,*,<= 5.0,20160108
2015,16,Prince George's,1908,William Wirt Middle,Algebra 1,31,*,<= 5.0,*,<= 5.0,8,25.8,21,67.7,*,<= 5.0,20160108
2015,16,Prince George's,1908,William Wirt Middle,English/Language Arts Grade 6,165,34,20.6,61,37,54,32.7,16,9.7,*,<= 5.0,20160108
2015,16,Prince George's,1908,William Wirt Middle,English/Language Arts Grade 7,413,133,32.2,120,29.1,89,21.5,60,14.5,*,<= 5.0,20160108
2015,16,Prince George's,1908,William Wirt Middle,English/Language Arts Grade 8,380,134,35.3,95,25,91,23.9,58,15.3,*,<= 5.0,20160108
2015,16,Prince George's,1908,William Wirt Middle,Mathematics Grade 6,172,61,35.5,72,41.9,25,14.5,14,8.1,*,<= 5.0,20160108
2015,16,Prince George's,1908,William Wirt Middle,Mathematics Grade 7,429,113,26.3,180,42,105,24.5,30,7,*,<= 5.0,20160108
2015,16,Prince George's,1908,William Wirt Middle,Mathematics Grade 8,364,191,52.5,104,28.6,51,14,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1909,Parkdale High,Algebra 1,549,154,28.1,263,47.9,113,20.6,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,1909,Parkdale High,Algebra 2,270,116,43,85,31.5,55,20.4,14,5.2,*,<= 5.0,20160108
2015,16,Prince George's,1909,Parkdale High,English/Language Arts Grade 10,460,115,25,120,26.1,100,21.7,101,22,24,5.2,20160108
2015,16,Prince George's,2003,Seabrook Elementary,English/Language Arts Grade 3,48,15,31.3,17,35.4,14,29.2,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,2003,Seabrook Elementary,English/Language Arts Grade 4,49,4,8.2,12,24.5,17,34.7,15,30.6,*,<= 5.0,20160108
2015,16,Prince George's,2003,Seabrook Elementary,English/Language Arts Grade 5,38,3,7.9,7,18.4,12,31.6,15,39.5,*,<= 5.0,20160108
2015,16,Prince George's,2003,Seabrook Elementary,Mathematics Grade 3,49,7,14.3,21,42.9,13,26.5,7,14.3,*,<= 5.0,20160108
2015,16,Prince George's,2003,Seabrook Elementary,Mathematics Grade 4,49,*,<= 5.0,13,26.5,12,24.5,23,46.9,*,<= 5.0,20160108
2015,16,Prince George's,2003,Seabrook Elementary,Mathematics Grade 5,38,4,10.5,13,34.2,12,31.6,9,23.7,*,<= 5.0,20160108
2015,16,Prince George's,2005,Carrollton Elementary,English/Language Arts Grade 3,70,25,35.7,21,30,20,28.6,4,5.7,*,<= 5.0,20160108
2015,16,Prince George's,2005,Carrollton Elementary,English/Language Arts Grade 4,94,14,14.9,29,30.9,29,30.9,22,23.4,*,<= 5.0,20160108
2015,16,Prince George's,2005,Carrollton Elementary,English/Language Arts Grade 5,74,11,14.9,17,23,21,28.4,25,33.8,*,<= 5.0,20160108
2015,16,Prince George's,2005,Carrollton Elementary,Mathematics Grade 3,72,18,25,22,30.6,21,29.2,11,15.3,*,<= 5.0,20160108
2015,16,Prince George's,2005,Carrollton Elementary,Mathematics Grade 4,96,15,15.6,45,46.9,30,31.3,6,6.3,*,<= 5.0,20160108
2015,16,Prince George's,2005,Carrollton Elementary,Mathematics Grade 5,74,8,10.8,30,40.5,22,29.7,13,17.6,*,<= 5.0,20160108
2015,16,Prince George's,2006,Glenridge Elementary,English/Language Arts Grade 3,112,46,41.1,30,26.8,26,23.2,10,8.9,*,<= 5.0,20160108
2015,16,Prince George's,2006,Glenridge Elementary,English/Language Arts Grade 4,123,22,17.9,44,35.8,33,26.8,22,17.9,*,<= 5.0,20160108
2015,16,Prince George's,2006,Glenridge Elementary,English/Language Arts Grade 5,106,33,31.1,25,23.6,27,25.5,20,18.9,*,<= 5.0,20160108
2015,16,Prince George's,2006,Glenridge Elementary,English/Language Arts Grade 6,92,14,15.2,23,25,33,35.9,20,21.7,*,<= 5.0,20160108
2015,16,Prince George's,2006,Glenridge Elementary,Mathematics Grade 3,113,26,23,24,21.2,50,44.2,12,10.6,*,<= 5.0,20160108
2015,16,Prince George's,2006,Glenridge Elementary,Mathematics Grade 4,125,32,25.6,38,30.4,35,28,20,16,*,<= 5.0,20160108
2015,16,Prince George's,2006,Glenridge Elementary,Mathematics Grade 5,109,21,19.3,39,35.8,25,22.9,24,22,*,<= 5.0,20160108
2015,16,Prince George's,2006,Glenridge Elementary,Mathematics Grade 6,94,19,20.2,28,29.8,30,31.9,17,18.1,*,<= 5.0,20160108
2015,16,Prince George's,2007,Woodridge Elementary,English/Language Arts Grade 3,43,15,34.9,14,32.6,10,23.3,3,7,*,<= 5.0,20160108
2015,16,Prince George's,2007,Woodridge Elementary,English/Language Arts Grade 4,51,7,13.7,16,31.4,15,29.4,10,19.6,3,5.9,20160108
2015,16,Prince George's,2007,Woodridge Elementary,English/Language Arts Grade 5,27,4,14.8,4,14.8,12,44.4,7,25.9,*,<= 5.0,20160108
2015,16,Prince George's,2007,Woodridge Elementary,English/Language Arts Grade 6,32,2,6.3,10,31.3,11,34.4,9,28.1,*,<= 5.0,20160108
2015,16,Prince George's,2007,Woodridge Elementary,Mathematics Grade 3,46,11,23.9,24,52.2,9,19.6,*,<= 5.0,*,<= 5.0,20160108
2015,16,Prince George's,2007,Woodridge Elementary,Mathematics Grade 4,51,10,19.6,28,54.9,7,13.7,6,11.8,*,<= 5.0,20160108
2015,16,Prince George's,2007,Woodridge Elementary,Mathematics Grade 5,27,*,<= 5.0,15,55.6,8,29.6,3,11.1,*,<= 5.0,20160108
2015,16,Prince George's,2007,Woodridge Elementary,Mathematics Grade 6,35,4,11.4,11,31.4,11,31.4,9,25.7,*,<= 5.0,20160108
2015,16,Prince George's,2008,Ardmore Elementary,English/Language Arts Grade 3,73,11,15.1,26,35.6,17,23.3,19,26,*,<= 5.0,20160108
2015,16,Prince George's,2008,Ardmore Elementary,English/Language Arts Grade 4,92,10,10.9,29,31.5,28,30.4,22,23.9,*,<= 5.0,20160108
2015,16,Prince George's,2008,Ardmore Elementary,English/Language Arts Grade 5,61,7,11.5,10,16.4,24,39.3,18,29.5,*,<= 5.0,20160108
2015,16,Prince George's,2008,Ardmore Elementary,English/Language Arts Grade 6,65,6,9.2,13,20,23,35.4,22,33.8,*,<= 5.0,20160108
2015,16,Prince George's,2008,Ardmore Elementary,Mathematics Grade 3,75,10,13.3,34,45.3,15,20,16,21.3,*,<= 5.0,20160108
2015,16,Prince George's,2008,Ardmore Elementary,Mathematics Grade 4,95,14,14.7,40,42.1,34,35.8,7,7.4,*,<= 5.0,20160108
2015,16,Prince George's,2008,Ardmore Elementary,Mathematics Grade 5,62,14,22.6,21,33.9,12,19.4,14,22.6,*,<= 5.0,20160108
2015,16,Prince George's,2008,Ardmore Elementary,Mathematics Grade 6,66,10,15.2,22,33.3,21,31.8,13,19.7,*,<= 5.0,20160108
2015,16,Prince George's,2009,Thomas Johnson Middle,Algebra 1,83,*,<= 5.0,28,33.7,34,41,18,21.7,*,<= 5.0,20160108
